file_path,product_id,product_code,product_name,status,photo_url,message
a7b45d90-19c5-47e8-84f3-28643b754534/,a7b45d90-19c5-47e8-84f3-28643b754534,,,skipped,,product not found
a7f10e66-a052-49e7-8bab-af8e34b9c0de/,a7f10e66-a052-49e7-8bab-af8e34b9c0de,,,skipped,,product not found
aa2c5f3f-4bf5-485f-ad23-430dee98e03d/,aa2c5f3f-4bf5-485f-ad23-430dee98e03d,,,skipped,,product not found
aa383451-0df7-4670-83fc-30974db5c14b/,aa383451-0df7-4670-83fc-30974db5c14b,,,skipped,,product not found
ac35fa13-065f-4c74-813b-6e55e9a202bb/,ac35fa13-065f-4c74-813b-6e55e9a202bb,,,skipped,,product not found
ad309685-f051-4d8d-97b5-4dce0fbc6eb3/,ad309685-f051-4d8d-97b5-4dce0fbc6eb3,,,skipped,,product not found
ad8f8151-2152-47c7-a39d-e06fb4dc2c20/,ad8f8151-2152-47c7-a39d-e06fb4dc2c20,,,skipped,,product not found
adc5b42f-2fd0-42bf-a9ae-18553f02c979/,adc5b42f-2fd0-42bf-a9ae-18553f02c979,,,skipped,,product not found
ae4f1164-6502-4167-8d1b-0393ed912b8b/,ae4f1164-6502-4167-8d1b-0393ed912b8b,,,skipped,,product not found
aec76521-3e20-40b4-9aed-f48c7977f739/,aec76521-3e20-40b4-9aed-f48c7977f739,,,skipped,,product not found
b284c624-7669-42c1-b959-8cafd77df4a7/,b284c624-7669-42c1-b959-8cafd77df4a7,,,skipped,,product not found
b2ad9771-eb4d-4e58-9464-885e48b09103/,b2ad9771-eb4d-4e58-9464-885e48b09103,,,skipped,,product not found
b32f4bde-3c9a-4ddb-b314-60bfa46a45fa/,b32f4bde-3c9a-4ddb-b314-60bfa46a45fa,,,skipped,,product not found
b353f782-9a80-4f68-83c7-baf4b583b9ce/,b353f782-9a80-4f68-83c7-baf4b583b9ce,,,skipped,,product not found
b39d7b3e-da34-48df-88d1-a72d8aee696e/,b39d7b3e-da34-48df-88d1-a72d8aee696e,,,skipped,,product not found
b43c519b-701b-44a0-bf69-a40fe8bea546/,b43c519b-701b-44a0-bf69-a40fe8bea546,,,skipped,,product not found
b51ebf12-c7e7-4427-b3b8-f9840df9d5f9/,b51ebf12-c7e7-4427-b3b8-f9840df9d5f9,,,skipped,,product not found
b5271e28-f3c2-4073-bec9-887e77d97e21/,b5271e28-f3c2-4073-bec9-887e77d97e21,,,skipped,,product not found
b57ba764-4887-48e9-9b62-a3e63de2e0a8/,b57ba764-4887-48e9-9b62-a3e63de2e0a8,,,skipped,,product not found
b65b4270-804f-402e-9243-949ae3f511bc/,b65b4270-804f-402e-9243-949ae3f511bc,,,skipped,,product not found
b6c71e12-72c7-4b14-859e-112443ff6911/,b6c71e12-72c7-4b14-859e-112443ff6911,,,skipped,,product not found
b6e52618-4d04-4aa0-b350-d81508e35be0/,b6e52618-4d04-4aa0-b350-d81508e35be0,,,skipped,,product not found
b73423b6-a026-49ad-ba7e-c34a3ee8331f/,b73423b6-a026-49ad-ba7e-c34a3ee8331f,,,skipped,,product not found
b74fcc4b-111f-4b8d-87e4-75e008443669/,b74fcc4b-111f-4b8d-87e4-75e008443669,,,skipped,,product not found
b7e0acbf-511d-4f1a-b54f-df3b885c7064/,b7e0acbf-511d-4f1a-b54f-df3b885c7064,,,skipped,,product not found
b888dfa2-d655-4d6f-92fd-c2c95d2e7f05/,b888dfa2-d655-4d6f-92fd-c2c95d2e7f05,,,skipped,,product not found
b949e9a2-b318-4103-b99d-f751ed4ec0d2/,b949e9a2-b318-4103-b99d-f751ed4ec0d2,,,skipped,,product not found
b9839b86-8276-4c19-ba31-84f072fcf8a7/,b9839b86-8276-4c19-ba31-84f072fcf8a7,,,skipped,,product not found
b9beb825-7432-401c-aed1-071fbdf81e43/,b9beb825-7432-401c-aed1-071fbdf81e43,,,skipped,,product not found
ba659a2b-9f90-4c57-a313-a3a088ddf2cb/,ba659a2b-9f90-4c57-a313-a3a088ddf2cb,,,skipped,,product not found
bab561cd-1884-4728-8d39-2a8642f6c539/,bab561cd-1884-4728-8d39-2a8642f6c539,,,skipped,,product not found
bbb64259-99b4-4d65-9585-40aa62d3d843/,bbb64259-99b4-4d65-9585-40aa62d3d843,,,skipped,,product not found
bbd473a9-41de-4fe0-8936-91357138033c/,bbd473a9-41de-4fe0-8936-91357138033c,,,skipped,,product not found
bcac458b-ee35-492b-8b76-104976763d10/,bcac458b-ee35-492b-8b76-104976763d10,,,skipped,,product not found
bd850f63-c9bd-4a25-a5eb-ada113adfb7c/,bd850f63-c9bd-4a25-a5eb-ada113adfb7c,,,skipped,,product not found
be4db081-2830-4a4d-8c0f-29201732e6d3/,be4db081-2830-4a4d-8c0f-29201732e6d3,,,skipped,,product not found
bfd66ba5-7ed2-45c7-8bfa-fb608ce5bc60/,bfd66ba5-7ed2-45c7-8bfa-fb608ce5bc60,,,skipped,,product not found
c3bc07ac-a034-47a2-ab42-e074d36838b0/,c3bc07ac-a034-47a2-ab42-e074d36838b0,,,skipped,,product not found
c3c84515-cba9-481d-b40d-2b4652abff4a/,c3c84515-cba9-481d-b40d-2b4652abff4a,,,skipped,,product not found
c4302744-2a9f-4570-b76f-8c20eeb710bf/,c4302744-2a9f-4570-b76f-8c20eeb710bf,,,skipped,,product not found
c489e5cf-32c3-42af-9095-be00d2c9356c/,c489e5cf-32c3-42af-9095-be00d2c9356c,,,skipped,,product not found
c52be174-4da5-418e-9e29-09f4735267a0/,c52be174-4da5-418e-9e29-09f4735267a0,,,skipped,,product not found
c5d3e45c-324a-4fca-b1c1-a9832c02da42/,c5d3e45c-324a-4fca-b1c1-a9832c02da42,,,skipped,,product not found
c654d5a4-191f-497a-8c82-1fa1336308c2/,c654d5a4-191f-497a-8c82-1fa1336308c2,,,skipped,,product not found
c707e6b9-ec89-4477-8ad2-9e58b696be25/,c707e6b9-ec89-4477-8ad2-9e58b696be25,,,skipped,,product not found
c739b983-3957-4f7e-a3c6-bdfb5219400d/,c739b983-3957-4f7e-a3c6-bdfb5219400d,,,skipped,,product not found
c7649621-3781-4912-a04f-55d1c08cb422/,c7649621-3781-4912-a04f-55d1c08cb422,,,skipped,,product not found
c8cd7ef7-7d8b-4e34-ba10-fc0d7db39cba/,c8cd7ef7-7d8b-4e34-ba10-fc0d7db39cba,,,skipped,,product not found
c8ee5373-759a-46a6-8014-674c91681063/,c8ee5373-759a-46a6-8014-674c91681063,,,skipped,,product not found
c99976b5-f30f-4740-a971-0bb5f7df4301/,c99976b5-f30f-4740-a971-0bb5f7df4301,,,skipped,,product not found
cc191286-4034-49bd-842f-dc41554b6e93/,cc191286-4034-49bd-842f-dc41554b6e93,,,skipped,,product not found
cca3343f-a429-4c7e-b97a-11e65a4a1d16/,cca3343f-a429-4c7e-b97a-11e65a4a1d16,,,skipped,,product not found
cca3dc1d-19c3-414f-81e3-2a193f0658f3/,cca3dc1d-19c3-414f-81e3-2a193f0658f3,,,skipped,,product not found
d0023066-ff06-4961-ae23-d03f838517fe/,d0023066-ff06-4961-ae23-d03f838517fe,,,skipped,,product not found
d04d39b0-4ba1-4dab-a7ea-20950057c741/,d04d39b0-4ba1-4dab-a7ea-20950057c741,,,skipped,,product not found
d0850fbd-8e28-444c-af70-c4975d808186/,d0850fbd-8e28-444c-af70-c4975d808186,,,skipped,,product not found
d0a1e11f-4bfc-4e10-a25c-b2f9d65a13ab/,d0a1e11f-4bfc-4e10-a25c-b2f9d65a13ab,,,skipped,,product not found
d0f75ff3-b2dc-4e8d-a137-faa7f6058b46/,d0f75ff3-b2dc-4e8d-a137-faa7f6058b46,,,skipped,,product not found
d1d4bb68-05b9-4ac2-b743-850486463999/,d1d4bb68-05b9-4ac2-b743-850486463999,,,skipped,,product not found
d210d972-3a51-4c0e-8ce7-6658231ac467/,d210d972-3a51-4c0e-8ce7-6658231ac467,,,skipped,,product not found
d262ad62-8d74-4a16-a5b5-8310ced7e2e5/,d262ad62-8d74-4a16-a5b5-8310ced7e2e5,,,skipped,,product not found
d34f7bff-3132-497e-98f3-b25a7940661f/,d34f7bff-3132-497e-98f3-b25a7940661f,,,skipped,,product not found
d5b1c086-53cf-4144-b633-0a236f994fa3/,d5b1c086-53cf-4144-b633-0a236f994fa3,,,skipped,,product not found
d659a772-a165-4e7a-a1ff-1b34c5ad64fd/,d659a772-a165-4e7a-a1ff-1b34c5ad64fd,,,skipped,,product not found
d6a7b39e-b288-4450-b677-86dc2da121e6/,d6a7b39e-b288-4450-b677-86dc2da121e6,,,skipped,,product not found
d85b962b-2e68-4ad1-803c-80de6f3a0aa4/,d85b962b-2e68-4ad1-803c-80de6f3a0aa4,,,skipped,,product not found
d8d0793d-0c79-4e6b-a50b-c16a3434a380/,d8d0793d-0c79-4e6b-a50b-c16a3434a380,,,skipped,,product not found
d96c5f5e-05c0-44fd-a6c7-5b81c5ac2f71/,d96c5f5e-05c0-44fd-a6c7-5b81c5ac2f71,,,skipped,,product not found
d9edc9c1-b15d-4148-ab49-8f86f3900d29/,d9edc9c1-b15d-4148-ab49-8f86f3900d29,,,skipped,,product not found
da08d5e5-82c9-49af-a722-fa2675f5c293/,da08d5e5-82c9-49af-a722-fa2675f5c293,,,skipped,,product not found
db515587-f1ec-4c00-9268-e7951c820421/,db515587-f1ec-4c00-9268-e7951c820421,,,skipped,,product not found
db800e12-24a2-45c4-a012-93d0d3fd2c05/,db800e12-24a2-45c4-a012-93d0d3fd2c05,,,skipped,,product not found
db8d7953-6dbf-4e91-9009-1774b4c12a3f/,db8d7953-6dbf-4e91-9009-1774b4c12a3f,,,skipped,,product not found
dc33a53c-0ced-438e-87c1-6e4bf15e3490/,dc33a53c-0ced-438e-87c1-6e4bf15e3490,,,skipped,,product not found
dc5f10d7-e2b0-4400-b83c-f8079dfdcbe9/,dc5f10d7-e2b0-4400-b83c-f8079dfdcbe9,,,skipped,,product not found
dc641072-6570-4341-b3db-129687f3fa76/,dc641072-6570-4341-b3db-129687f3fa76,,,skipped,,product not found
dd28dba5-5ff0-4abe-b9af-a725e963d1f6/,dd28dba5-5ff0-4abe-b9af-a725e963d1f6,,,skipped,,product not found
de032630-2eac-479e-a098-74184f77bfad/,de032630-2eac-479e-a098-74184f77bfad,,,skipped,,product not found
de3bc44c-43c3-4d2b-977a-5ee9841d8f0c/,de3bc44c-43c3-4d2b-977a-5ee9841d8f0c,,,skipped,,product not found
de648180-54db-4263-ae8a-f5eb1b981d8f/,de648180-54db-4263-ae8a-f5eb1b981d8f,,,skipped,,product not found
de95e7ad-18d1-4602-9b9a-daa641ba7288/,de95e7ad-18d1-4602-9b9a-daa641ba7288,,,skipped,,product not found
de99de67-0e21-416b-9400-afb984537232/,de99de67-0e21-416b-9400-afb984537232,,,skipped,,product not found
deeec8b8-9df5-40b4-9d4f-06aac4ac8fe0/,deeec8b8-9df5-40b4-9d4f-06aac4ac8fe0,,,skipped,,product not found
df8dec6e-9d59-4b88-8404-9d1f28668665/,df8dec6e-9d59-4b88-8404-9d1f28668665,,,skipped,,product not found
dfd2f574-3338-4081-bac3-f0d49535e289/,dfd2f574-3338-4081-bac3-f0d49535e289,,,skipped,,product not found
e0a90f38-fe3b-4d3c-8373-4885e26fce70/,e0a90f38-fe3b-4d3c-8373-4885e26fce70,,,skipped,,product not found
e0b61f87-81f4-4f19-a002-73ecab55f11b/,e0b61f87-81f4-4f19-a002-73ecab55f11b,,,skipped,,product not found
e0d21870-c36b-4f5b-91f6-ac5ea039bbac/,e0d21870-c36b-4f5b-91f6-ac5ea039bbac,,,skipped,,product not found
e1c697a4-08c2-4e3e-9135-93f7c5ecdd46/,e1c697a4-08c2-4e3e-9135-93f7c5ecdd46,,,skipped,,product not found
e211d319-393d-4214-be95-67450bff7a05/,e211d319-393d-4214-be95-67450bff7a05,,,skipped,,product not found
e4298257-de5a-48b1-97b6-2ecc9222ff4d/,e4298257-de5a-48b1-97b6-2ecc9222ff4d,,,skipped,,product not found
e5bec6f3-df9e-460c-b205-ed25d73a7cb9/,e5bec6f3-df9e-460c-b205-ed25d73a7cb9,,,skipped,,product not found
e6202b6c-8a9b-447f-abff-b367b086a2fc/,e6202b6c-8a9b-447f-abff-b367b086a2fc,,,skipped,,product not found
e6281c1f-f675-4c57-8cb5-c4ce7d5d136c/,e6281c1f-f675-4c57-8cb5-c4ce7d5d136c,,,skipped,,product not found
e62a0785-0364-4048-9f91-ef367e5497c6/,e62a0785-0364-4048-9f91-ef367e5497c6,,,skipped,,product not found
e640b6d8-66c5-4ac3-9c5b-8d6c82c356fc/,e640b6d8-66c5-4ac3-9c5b-8d6c82c356fc,,,skipped,,product not found
e761ecc6-c2a7-4f84-b1d5-b5d551361583/,e761ecc6-c2a7-4f84-b1d5-b5d551361583,,,skipped,,product not found
e7b6fb1a-df45-4125-9e9c-a2c14e7ac1f3/,e7b6fb1a-df45-4125-9e9c-a2c14e7ac1f3,,,skipped,,product not found
e7fb237a-0c00-41bf-a384-d22e474fa4ba/,e7fb237a-0c00-41bf-a384-d22e474fa4ba,,,skipped,,product not found
e8fcb013-54a8-4906-85fb-974bb56c91d1/,e8fcb013-54a8-4906-85fb-974bb56c91d1,,,skipped,,product not found
e92c225b-7152-4abd-8cf4-673cbefd65dc/,e92c225b-7152-4abd-8cf4-673cbefd65dc,,,skipped,,product not found
e9a876ff-dbb8-4ef4-8458-d77be9bd6952/,e9a876ff-dbb8-4ef4-8458-d77be9bd6952,,,skipped,,product not found
ea4ef8d7-13dd-40da-a6d4-963d12606a7d/,ea4ef8d7-13dd-40da-a6d4-963d12606a7d,,,skipped,,product not found
ea988a8e-3a1a-4d21-a06c-6046221c7c20/,ea988a8e-3a1a-4d21-a06c-6046221c7c20,,,skipped,,product not found
ebb565c1-cdca-45c7-abf5-03782b98907a/,ebb565c1-cdca-45c7-abf5-03782b98907a,,,skipped,,product not found
ec2fcaa4-2ab9-4189-b6e5-d8044f099448/,ec2fcaa4-2ab9-4189-b6e5-d8044f099448,,,skipped,,product not found
edb65bf7-0004-4260-91f1-0c25fd6c97cd/,edb65bf7-0004-4260-91f1-0c25fd6c97cd,,,skipped,,product not found
eff5fb38-4265-4c9e-9628-6ef934bc91fc/,eff5fb38-4265-4c9e-9628-6ef934bc91fc,,,skipped,,product not found
f068f72b-39b7-440e-98b3-c4ef9def43a0/,f068f72b-39b7-440e-98b3-c4ef9def43a0,,,skipped,,product not found
f06fd7f5-b81a-4bcd-81f3-003a2d47afdc/,f06fd7f5-b81a-4bcd-81f3-003a2d47afdc,,,skipped,,product not found
f139f005-8be5-4f26-810e-f23c601c3eb9/,f139f005-8be5-4f26-810e-f23c601c3eb9,,,skipped,,product not found
f178f298-19d5-412f-902a-10212b6906b8/,f178f298-19d5-412f-902a-10212b6906b8,,,skipped,,product not found
f1c14ca7-aeef-4b2b-af2c-c385c618755e/,f1c14ca7-aeef-4b2b-af2c-c385c618755e,,,skipped,,product not found
f1d9f797-5088-40fa-80cd-6511c573c91b/,f1d9f797-5088-40fa-80cd-6511c573c91b,,,skipped,,product not found
f24c3aac-c356-4a88-abb9-6c860b09691d/,f24c3aac-c356-4a88-abb9-6c860b09691d,,,skipped,,product not found
f30e5f2c-27e0-4a3a-b883-3ce54756045b/,f30e5f2c-27e0-4a3a-b883-3ce54756045b,,,skipped,,product not found
f37adfc1-6516-4984-a086-e91dbd35209e/,f37adfc1-6516-4984-a086-e91dbd35209e,,,skipped,,product not found
f394d369-1baf-40d7-aec9-837851947ba0/,f394d369-1baf-40d7-aec9-837851947ba0,,,skipped,,product not found
f4ed95f3-9ffd-4132-b5c9-45d8e09acecb/,f4ed95f3-9ffd-4132-b5c9-45d8e09acecb,,,skipped,,product not found
f5b58c0e-c515-4862-9a18-65f0b6fd37eb/,f5b58c0e-c515-4862-9a18-65f0b6fd37eb,,,skipped,,product not found
f788714b-41b3-401d-b564-ff27ade8df6c/,f788714b-41b3-401d-b564-ff27ade8df6c,,,skipped,,product not found
f8e0dcc5-a10c-431d-96cd-186094564499/,f8e0dcc5-a10c-431d-96cd-186094564499,,,skipped,,product not found
f9acfd79-f540-4900-b3ea-f65e8044b261/,f9acfd79-f540-4900-b3ea-f65e8044b261,,,skipped,,product not found
fa447958-7859-46ae-80de-d7503d700731/,fa447958-7859-46ae-80de-d7503d700731,,,skipped,,product not found
fa6f7af7-d5c4-4544-9385-c27b366b90e5/,fa6f7af7-d5c4-4544-9385-c27b366b90e5,,,skipped,,product not found
fae4bb11-db28-4c8a-9619-fb95d667387b/,fae4bb11-db28-4c8a-9619-fb95d667387b,,,skipped,,product not found
fb5e9efa-e33c-4a2d-90d3-01cb4b6df66c/,fb5e9efa-e33c-4a2d-90d3-01cb4b6df66c,,,skipped,,product not found
fbaee302-d4ae-4c0c-8489-856f4e375b16/,fbaee302-d4ae-4c0c-8489-856f4e375b16,,,skipped,,product not found
fd3ca6cd-866e-4c9d-b5a3-c1af2fc71c11/,fd3ca6cd-866e-4c9d-b5a3-c1af2fc71c11,,,skipped,,product not found
fd428f2a-ed12-4f32-8268-544debdf18f2/,fd428f2a-ed12-4f32-8268-544debdf18f2,,,skipped,,product not found
fd878db6-3695-4436-8070-c961aad3eeec/,fd878db6-3695-4436-8070-c961aad3eeec,,,skipped,,product not found
fd951636-e55b-42c6-8a28-2b7b82f6bc55/,fd951636-e55b-42c6-8a28-2b7b82f6bc55,,,skipped,,product not found
fe066e54-4b3f-4971-9994-5da6352e8449/,fe066e54-4b3f-4971-9994-5da6352e8449,,,skipped,,product not found
fe244c39-81aa-445a-a38c-60812535e753/,fe244c39-81aa-445a-a38c-60812535e753,,,skipped,,product not found
fe38473a-d08e-48f9-8d9d-654994c2561e/,fe38473a-d08e-48f9-8d9d-654994c2561e,,,skipped,,product not found
ff684983-d753-4a92-b6d4-83ed70572888/,ff684983-d753-4a92-b6d4-83ed70572888,,,skipped,,product not found
temp_1758034075175/,temp_1758034075175,,,skipped,,product not found
temp_1758034739563/,temp_1758034739563,,,skipped,,product not found